loss,epoch,idx
"tf.Tensor(0.42740238, shape=(), dtype=float32)",1,1302
"tf.Tensor(0.44027898, shape=(), dtype=float32)",1,1303
"tf.Tensor(0.43448824, shape=(), dtype=float32)",1,1304
"tf.Tensor(0.43370324, shape=(), dtype=float32)",1,1305
"tf.Tensor(0.4319163, shape=(), dtype=float32)",1,1306
"tf.Tensor(0.44352654, shape=(), dtype=float32)",1,1307
"tf.Tensor(0.43431515, shape=(), dtype=float32)",1,1308
"tf.Tensor(0.42331833, shape=(), dtype=float32)",1,1309
"tf.Tensor(0.42901033, shape=(), dtype=float32)",1,1310
"tf.Tensor(0.43632525, shape=(), dtype=float32)",1,1311
"tf.Tensor(0.4296394, shape=(), dtype=float32)",1,1312
"tf.Tensor(0.4314224, shape=(), dtype=float32)",1,1313
"tf.Tensor(0.42379862, shape=(), dtype=float32)",1,1314
"tf.Tensor(0.43661016, shape=(), dtype=float32)",1,1315
"tf.Tensor(0.44002596, shape=(), dtype=float32)",1,1316
"tf.Tensor(0.4309898, shape=(), dtype=float32)",1,1317
"tf.Tensor(0.43660074, shape=(), dtype=float32)",1,1318
"tf.Tensor(0.4313503, shape=(), dtype=float32)",1,1319
"tf.Tensor(0.43645447, shape=(), dtype=float32)",1,1320
"tf.Tensor(0.438385, shape=(), dtype=float32)",1,1321
"tf.Tensor(0.43483946, shape=(), dtype=float32)",1,1322
"tf.Tensor(0.42764688, shape=(), dtype=float32)",1,1323
"tf.Tensor(0.4417057, shape=(), dtype=float32)",1,1324
"tf.Tensor(0.43531507, shape=(), dtype=float32)",1,1325
"tf.Tensor(0.43377542, shape=(), dtype=float32)",1,1326
"tf.Tensor(0.4405969, shape=(), dtype=float32)",1,1327
"tf.Tensor(0.42654878, shape=(), dtype=float32)",1,1328
"tf.Tensor(0.43218666, shape=(), dtype=float32)",1,1329
"tf.Tensor(0.44296283, shape=(), dtype=float32)",1,1330
"tf.Tensor(0.4377835, shape=(), dtype=float32)",1,1331
"tf.Tensor(0.43778214, shape=(), dtype=float32)",1,1332
"tf.Tensor(0.420547, shape=(), dtype=float32)",1,1333
"tf.Tensor(0.42913172, shape=(), dtype=float32)",1,1334
"tf.Tensor(0.43626148, shape=(), dtype=float32)",1,1335
"tf.Tensor(0.43097162, shape=(), dtype=float32)",1,1336
"tf.Tensor(0.4461877, shape=(), dtype=float32)",1,1337
"tf.Tensor(0.44821984, shape=(), dtype=float32)",1,1338
"tf.Tensor(0.4299243, shape=(), dtype=float32)",1,1339
"tf.Tensor(0.43122268, shape=(), dtype=float32)",1,1340
"tf.Tensor(0.43308216, shape=(), dtype=float32)",1,1341
"tf.Tensor(0.43034297, shape=(), dtype=float32)",1,1342
"tf.Tensor(0.43816376, shape=(), dtype=float32)",1,1343
"tf.Tensor(0.44327292, shape=(), dtype=float32)",1,1344
"tf.Tensor(0.44026756, shape=(), dtype=float32)",1,1345
"tf.Tensor(0.43226832, shape=(), dtype=float32)",1,1346
"tf.Tensor(0.4437216, shape=(), dtype=float32)",1,1347
"tf.Tensor(0.43850088, shape=(), dtype=float32)",1,1348
"tf.Tensor(0.44337076, shape=(), dtype=float32)",1,1349
"tf.Tensor(0.431642, shape=(), dtype=float32)",1,1350
"tf.Tensor(0.4247837, shape=(), dtype=float32)",1,1351
"tf.Tensor(0.419534, shape=(), dtype=float32)",1,1352
"tf.Tensor(0.42917886, shape=(), dtype=float32)",1,1353
"tf.Tensor(0.45922756, shape=(), dtype=float32)",1,1354
"tf.Tensor(0.43841064, shape=(), dtype=float32)",1,1355
"tf.Tensor(0.43511716, shape=(), dtype=float32)",1,1356
"tf.Tensor(0.43680608, shape=(), dtype=float32)",1,1357
"tf.Tensor(0.43273583, shape=(), dtype=float32)",1,1358
"tf.Tensor(0.4307676, shape=(), dtype=float32)",1,1359
"tf.Tensor(0.44957572, shape=(), dtype=float32)",1,1360
"tf.Tensor(0.4229355, shape=(), dtype=float32)",1,1361
"tf.Tensor(0.44387764, shape=(), dtype=float32)",1,1362
"tf.Tensor(0.43111742, shape=(), dtype=float32)",1,1363
"tf.Tensor(0.4224013, shape=(), dtype=float32)",1,1364
"tf.Tensor(0.4272349, shape=(), dtype=float32)",1,1365
"tf.Tensor(0.44303495, shape=(), dtype=float32)",1,1366
"tf.Tensor(0.4258554, shape=(), dtype=float32)",1,1367
"tf.Tensor(0.44551948, shape=(), dtype=float32)",1,1368
"tf.Tensor(0.4376509, shape=(), dtype=float32)",1,1369
"tf.Tensor(0.4417306, shape=(), dtype=float32)",1,1370
"tf.Tensor(0.43899778, shape=(), dtype=float32)",1,1371
"tf.Tensor(0.43037868, shape=(), dtype=float32)",1,1372
"tf.Tensor(0.4423287, shape=(), dtype=float32)",1,1373
"tf.Tensor(0.42260972, shape=(), dtype=float32)",1,1374
"tf.Tensor(0.44585234, shape=(), dtype=float32)",1,1375
"tf.Tensor(0.42544836, shape=(), dtype=float32)",1,1376
"tf.Tensor(0.43551403, shape=(), dtype=float32)",1,1377
"tf.Tensor(0.43488735, shape=(), dtype=float32)",1,1378
"tf.Tensor(0.43580127, shape=(), dtype=float32)",1,1379
"tf.Tensor(0.42736837, shape=(), dtype=float32)",1,1380
"tf.Tensor(0.4303782, shape=(), dtype=float32)",1,1381
"tf.Tensor(0.43989974, shape=(), dtype=float32)",1,1382
"tf.Tensor(0.43297327, shape=(), dtype=float32)",1,1383
"tf.Tensor(0.43562686, shape=(), dtype=float32)",1,1384
"tf.Tensor(0.43502936, shape=(), dtype=float32)",1,1385
"tf.Tensor(0.43631434, shape=(), dtype=float32)",1,1386
"tf.Tensor(0.44237596, shape=(), dtype=float32)",1,1387
"tf.Tensor(0.42844814, shape=(), dtype=float32)",1,1388
"tf.Tensor(0.4374619, shape=(), dtype=float32)",1,1389
"tf.Tensor(0.43559808, shape=(), dtype=float32)",1,1390
"tf.Tensor(0.42254815, shape=(), dtype=float32)",1,1391
"tf.Tensor(0.41860628, shape=(), dtype=float32)",1,1392
"tf.Tensor(0.44708818, shape=(), dtype=float32)",1,1393
"tf.Tensor(0.44443208, shape=(), dtype=float32)",1,1394
"tf.Tensor(0.42785, shape=(), dtype=float32)",1,1395
"tf.Tensor(0.42459738, shape=(), dtype=float32)",1,1396
"tf.Tensor(0.44412598, shape=(), dtype=float32)",1,1397
"tf.Tensor(0.4274233, shape=(), dtype=float32)",1,1398
"tf.Tensor(0.43751222, shape=(), dtype=float32)",1,1399
"tf.Tensor(0.4355529, shape=(), dtype=float32)",1,1400
"tf.Tensor(0.41582915, shape=(), dtype=float32)",1,1401
"tf.Tensor(0.4424218, shape=(), dtype=float32)",1,1402
"tf.Tensor(0.43111867, shape=(), dtype=float32)",1,1403
"tf.Tensor(0.42273432, shape=(), dtype=float32)",1,1404
"tf.Tensor(0.4311455, shape=(), dtype=float32)",1,1405
"tf.Tensor(0.42035806, shape=(), dtype=float32)",1,1406
"tf.Tensor(0.4426457, shape=(), dtype=float32)",1,1407
"tf.Tensor(0.4316679, shape=(), dtype=float32)",1,1408
"tf.Tensor(0.44808018, shape=(), dtype=float32)",1,1409
"tf.Tensor(0.4325369, shape=(), dtype=float32)",1,1410
"tf.Tensor(0.43278444, shape=(), dtype=float32)",1,1411
"tf.Tensor(0.44212636, shape=(), dtype=float32)",1,1412
"tf.Tensor(0.43634075, shape=(), dtype=float32)",1,1413
"tf.Tensor(0.42847466, shape=(), dtype=float32)",1,1414
"tf.Tensor(0.4493508, shape=(), dtype=float32)",1,1415
"tf.Tensor(0.4414776, shape=(), dtype=float32)",1,1416
"tf.Tensor(0.42038968, shape=(), dtype=float32)",1,1417
"tf.Tensor(0.4369396, shape=(), dtype=float32)",1,1418
"tf.Tensor(0.43633735, shape=(), dtype=float32)",1,1419
"tf.Tensor(0.4535885, shape=(), dtype=float32)",1,1420
"tf.Tensor(0.4237146, shape=(), dtype=float32)",1,1421
"tf.Tensor(0.42674923, shape=(), dtype=float32)",1,1422
"tf.Tensor(0.4429861, shape=(), dtype=float32)",1,1423
"tf.Tensor(0.4138447, shape=(), dtype=float32)",1,1424
"tf.Tensor(0.44932812, shape=(), dtype=float32)",1,1425
"tf.Tensor(0.42038637, shape=(), dtype=float32)",1,1426
"tf.Tensor(0.43002474, shape=(), dtype=float32)",1,1427
"tf.Tensor(0.43061748, shape=(), dtype=float32)",1,1428
"tf.Tensor(0.43270952, shape=(), dtype=float32)",1,1429
"tf.Tensor(0.4399383, shape=(), dtype=float32)",1,1430
"tf.Tensor(0.43292582, shape=(), dtype=float32)",1,1431
"tf.Tensor(0.43763113, shape=(), dtype=float32)",1,1432
"tf.Tensor(0.44497478, shape=(), dtype=float32)",1,1433
"tf.Tensor(0.42304426, shape=(), dtype=float32)",1,1434
"tf.Tensor(0.43502465, shape=(), dtype=float32)",1,1435
"tf.Tensor(0.4320646, shape=(), dtype=float32)",1,1436
"tf.Tensor(0.42974424, shape=(), dtype=float32)",1,1437
"tf.Tensor(0.42841592, shape=(), dtype=float32)",1,1438
"tf.Tensor(0.44478017, shape=(), dtype=float32)",1,1439
"tf.Tensor(0.43339157, shape=(), dtype=float32)",1,1440
"tf.Tensor(0.44597423, shape=(), dtype=float32)",1,1441
"tf.Tensor(0.43418062, shape=(), dtype=float32)",1,1442
"tf.Tensor(0.4374744, shape=(), dtype=float32)",1,1443
"tf.Tensor(0.43581355, shape=(), dtype=float32)",1,1444
"tf.Tensor(0.44524294, shape=(), dtype=float32)",1,1445
"tf.Tensor(0.43595442, shape=(), dtype=float32)",1,1446
"tf.Tensor(0.43965495, shape=(), dtype=float32)",1,1447
"tf.Tensor(0.43385184, shape=(), dtype=float32)",1,1448
"tf.Tensor(0.4363566, shape=(), dtype=float32)",1,1449
"tf.Tensor(0.4315961, shape=(), dtype=float32)",1,1450
"tf.Tensor(0.44638005, shape=(), dtype=float32)",1,1451
"tf.Tensor(0.43518478, shape=(), dtype=float32)",1,1452
"tf.Tensor(0.43984067, shape=(), dtype=float32)",1,1453
"tf.Tensor(0.43045235, shape=(), dtype=float32)",1,1454
"tf.Tensor(0.42868266, shape=(), dtype=float32)",1,1455
"tf.Tensor(0.43739966, shape=(), dtype=float32)",1,1456
"tf.Tensor(0.4276449, shape=(), dtype=float32)",1,1457
"tf.Tensor(0.44433808, shape=(), dtype=float32)",1,1458
"tf.Tensor(0.42532316, shape=(), dtype=float32)",1,1459
"tf.Tensor(0.44437164, shape=(), dtype=float32)",1,1460
"tf.Tensor(0.4362905, shape=(), dtype=float32)",1,1461
"tf.Tensor(0.45458257, shape=(), dtype=float32)",1,1462
"tf.Tensor(0.42656082, shape=(), dtype=float32)",1,1463
"tf.Tensor(0.42683905, shape=(), dtype=float32)",1,1464
"tf.Tensor(0.43540028, shape=(), dtype=float32)",1,1465
"tf.Tensor(0.43925056, shape=(), dtype=float32)",1,1466
"tf.Tensor(0.43548, shape=(), dtype=float32)",1,1467
"tf.Tensor(0.43927535, shape=(), dtype=float32)",1,1468
"tf.Tensor(0.43425012, shape=(), dtype=float32)",1,1469
"tf.Tensor(0.42459816, shape=(), dtype=float32)",1,1470
"tf.Tensor(0.4375049, shape=(), dtype=float32)",1,1471
"tf.Tensor(0.4259361, shape=(), dtype=float32)",1,1472
"tf.Tensor(0.42344752, shape=(), dtype=float32)",1,1473
"tf.Tensor(0.4263041, shape=(), dtype=float32)",1,1474
"tf.Tensor(0.43490806, shape=(), dtype=float32)",1,1475
"tf.Tensor(0.42071408, shape=(), dtype=float32)",1,1476
"tf.Tensor(0.43670467, shape=(), dtype=float32)",1,1477
"tf.Tensor(0.42994124, shape=(), dtype=float32)",1,1478
"tf.Tensor(0.42256665, shape=(), dtype=float32)",1,1479
"tf.Tensor(0.4325428, shape=(), dtype=float32)",1,1480
"tf.Tensor(0.43103415, shape=(), dtype=float32)",1,1481
"tf.Tensor(0.43451983, shape=(), dtype=float32)",1,1482
"tf.Tensor(0.4429477, shape=(), dtype=float32)",1,1483
"tf.Tensor(0.43658328, shape=(), dtype=float32)",1,1484
"tf.Tensor(0.44100702, shape=(), dtype=float32)",1,1485
"tf.Tensor(0.43179333, shape=(), dtype=float32)",1,1486
"tf.Tensor(0.43679303, shape=(), dtype=float32)",1,1487
"tf.Tensor(0.43672574, shape=(), dtype=float32)",1,1488
"tf.Tensor(0.4363014, shape=(), dtype=float32)",1,1489
"tf.Tensor(0.43349576, shape=(), dtype=float32)",1,1490
"tf.Tensor(0.42355263, shape=(), dtype=float32)",1,1491
"tf.Tensor(0.43021488, shape=(), dtype=float32)",1,1492
"tf.Tensor(0.44189864, shape=(), dtype=float32)",1,1493
"tf.Tensor(0.4267071, shape=(), dtype=float32)",1,1494
"tf.Tensor(0.4352529, shape=(), dtype=float32)",1,1495
"tf.Tensor(0.42941242, shape=(), dtype=float32)",1,1496
"tf.Tensor(0.4444077, shape=(), dtype=float32)",1,1497
"tf.Tensor(0.4387625, shape=(), dtype=float32)",1,1498
"tf.Tensor(0.43181932, shape=(), dtype=float32)",1,1499
"tf.Tensor(0.436949, shape=(), dtype=float32)",1,1500
"tf.Tensor(0.4119181, shape=(), dtype=float32)",1,1501
"tf.Tensor(0.42452517, shape=(), dtype=float32)",1,1502
"tf.Tensor(0.43049616, shape=(), dtype=float32)",1,1503
"tf.Tensor(0.42899552, shape=(), dtype=float32)",1,1504
"tf.Tensor(0.43881518, shape=(), dtype=float32)",1,1505
"tf.Tensor(0.4125944, shape=(), dtype=float32)",1,1506
"tf.Tensor(0.43599775, shape=(), dtype=float32)",1,1507
"tf.Tensor(0.43826723, shape=(), dtype=float32)",1,1508
"tf.Tensor(0.42344934, shape=(), dtype=float32)",1,1509
"tf.Tensor(0.42500284, shape=(), dtype=float32)",1,1510
"tf.Tensor(0.43041897, shape=(), dtype=float32)",1,1511
"tf.Tensor(0.42843574, shape=(), dtype=float32)",1,1512
"tf.Tensor(0.4277779, shape=(), dtype=float32)",1,1513
"tf.Tensor(0.4240108, shape=(), dtype=float32)",1,1514
"tf.Tensor(0.4239477, shape=(), dtype=float32)",1,1515
"tf.Tensor(0.42148748, shape=(), dtype=float32)",1,1516
"tf.Tensor(0.42128134, shape=(), dtype=float32)",1,1517
"tf.Tensor(0.4254285, shape=(), dtype=float32)",1,1518
"tf.Tensor(0.43761837, shape=(), dtype=float32)",1,1519
"tf.Tensor(0.43092495, shape=(), dtype=float32)",1,1520
"tf.Tensor(0.4196403, shape=(), dtype=float32)",1,1521
"tf.Tensor(0.4403453, shape=(), dtype=float32)",1,1522
"tf.Tensor(0.4234427, shape=(), dtype=float32)",1,1523
"tf.Tensor(0.4305414, shape=(), dtype=float32)",1,1524
"tf.Tensor(0.43369192, shape=(), dtype=float32)",1,1525
"tf.Tensor(0.41748595, shape=(), dtype=float32)",1,1526
"tf.Tensor(0.4316746, shape=(), dtype=float32)",1,1527
"tf.Tensor(0.42955646, shape=(), dtype=float32)",1,1528
"tf.Tensor(0.42933795, shape=(), dtype=float32)",1,1529
"tf.Tensor(0.42921627, shape=(), dtype=float32)",1,1530
"tf.Tensor(0.4493324, shape=(), dtype=float32)",1,1531
"tf.Tensor(0.43508297, shape=(), dtype=float32)",1,1532
"tf.Tensor(0.4344694, shape=(), dtype=float32)",1,1533
"tf.Tensor(0.45320007, shape=(), dtype=float32)",1,1534
"tf.Tensor(0.44760048, shape=(), dtype=float32)",1,1535
"tf.Tensor(0.42442402, shape=(), dtype=float32)",1,1536
"tf.Tensor(0.4349485, shape=(), dtype=float32)",1,1537
"tf.Tensor(0.44261986, shape=(), dtype=float32)",1,1538
"tf.Tensor(0.43520138, shape=(), dtype=float32)",1,1539
"tf.Tensor(0.44597608, shape=(), dtype=float32)",1,1540
"tf.Tensor(0.4234732, shape=(), dtype=float32)",1,1541
"tf.Tensor(0.4392267, shape=(), dtype=float32)",1,1542
"tf.Tensor(0.42772746, shape=(), dtype=float32)",1,1543
"tf.Tensor(0.4223994, shape=(), dtype=float32)",1,1544
"tf.Tensor(0.43550068, shape=(), dtype=float32)",1,1545
"tf.Tensor(0.41182712, shape=(), dtype=float32)",1,1546
"tf.Tensor(0.44117892, shape=(), dtype=float32)",1,1547
"tf.Tensor(0.4198389, shape=(), dtype=float32)",1,1548
"tf.Tensor(0.42219234, shape=(), dtype=float32)",1,1549
"tf.Tensor(0.4262958, shape=(), dtype=float32)",1,1550
"tf.Tensor(0.41541386, shape=(), dtype=float32)",1,1551
"tf.Tensor(0.4417932, shape=(), dtype=float32)",1,1552
"tf.Tensor(0.4381972, shape=(), dtype=float32)",1,1553
"tf.Tensor(0.42816955, shape=(), dtype=float32)",1,1554
"tf.Tensor(0.44372922, shape=(), dtype=float32)",1,1555
"tf.Tensor(0.43338788, shape=(), dtype=float32)",1,1556
"tf.Tensor(0.44589466, shape=(), dtype=float32)",1,1557
"tf.Tensor(0.43009263, shape=(), dtype=float32)",1,1558
"tf.Tensor(0.41288474, shape=(), dtype=float32)",1,1559
"tf.Tensor(0.43882388, shape=(), dtype=float32)",1,1560
"tf.Tensor(0.4297616, shape=(), dtype=float32)",1,1561
"tf.Tensor(0.4315201, shape=(), dtype=float32)",1,1562
"tf.Tensor(0.42634806, shape=(), dtype=float32)",1,1563
"tf.Tensor(0.41946262, shape=(), dtype=float32)",2,1
"tf.Tensor(0.42036074, shape=(), dtype=float32)",2,2
"tf.Tensor(0.4408139, shape=(), dtype=float32)",2,3
"tf.Tensor(0.41833276, shape=(), dtype=float32)",2,4
"tf.Tensor(0.44145387, shape=(), dtype=float32)",2,5
"tf.Tensor(0.42947882, shape=(), dtype=float32)",2,6
"tf.Tensor(0.42817554, shape=(), dtype=float32)",2,7
"tf.Tensor(0.43990508, shape=(), dtype=float32)",2,8
"tf.Tensor(0.4477087, shape=(), dtype=float32)",2,9
"tf.Tensor(0.44560435, shape=(), dtype=float32)",2,10
"tf.Tensor(0.41580608, shape=(), dtype=float32)",2,11
"tf.Tensor(0.41798714, shape=(), dtype=float32)",2,12
"tf.Tensor(0.43174857, shape=(), dtype=float32)",2,13
"tf.Tensor(0.42575473, shape=(), dtype=float32)",2,14
"tf.Tensor(0.45104265, shape=(), dtype=float32)",2,15
"tf.Tensor(0.43991384, shape=(), dtype=float32)",2,16
"tf.Tensor(0.43568406, shape=(), dtype=float32)",2,17
"tf.Tensor(0.41216487, shape=(), dtype=float32)",2,18
"tf.Tensor(0.42240924, shape=(), dtype=float32)",2,19
"tf.Tensor(0.42478824, shape=(), dtype=float32)",2,20
"tf.Tensor(0.43493807, shape=(), dtype=float32)",2,21
"tf.Tensor(0.4312575, shape=(), dtype=float32)",2,22
"tf.Tensor(0.43272662, shape=(), dtype=float32)",2,23
"tf.Tensor(0.42526507, shape=(), dtype=float32)",2,24
"tf.Tensor(0.4296175, shape=(), dtype=float32)",2,25
"tf.Tensor(0.43547097, shape=(), dtype=float32)",2,26
"tf.Tensor(0.43167228, shape=(), dtype=float32)",2,27
"tf.Tensor(0.4320336, shape=(), dtype=float32)",2,28
"tf.Tensor(0.43052012, shape=(), dtype=float32)",2,29
"tf.Tensor(0.427252, shape=(), dtype=float32)",2,30
"tf.Tensor(0.42200834, shape=(), dtype=float32)",2,31
"tf.Tensor(0.42891115, shape=(), dtype=float32)",2,32
"tf.Tensor(0.43324825, shape=(), dtype=float32)",2,33
"tf.Tensor(0.42773148, shape=(), dtype=float32)",2,34
"tf.Tensor(0.4340129, shape=(), dtype=float32)",2,35
"tf.Tensor(0.4312117, shape=(), dtype=float32)",2,36
"tf.Tensor(0.43191984, shape=(), dtype=float32)",2,37
"tf.Tensor(0.41204086, shape=(), dtype=float32)",2,38
"tf.Tensor(0.43746495, shape=(), dtype=float32)",2,39
"tf.Tensor(0.43015414, shape=(), dtype=float32)",2,40
"tf.Tensor(0.41796768, shape=(), dtype=float32)",2,41
"tf.Tensor(0.44039816, shape=(), dtype=float32)",2,42
"tf.Tensor(0.43034294, shape=(), dtype=float32)",2,43
"tf.Tensor(0.43197513, shape=(), dtype=float32)",2,44
"tf.Tensor(0.44035625, shape=(), dtype=float32)",2,45
"tf.Tensor(0.42571193, shape=(), dtype=float32)",2,46
"tf.Tensor(0.43996653, shape=(), dtype=float32)",2,47
"tf.Tensor(0.4180155, shape=(), dtype=float32)",2,48
"tf.Tensor(0.429962, shape=(), dtype=float32)",2,49
"tf.Tensor(0.44128084, shape=(), dtype=float32)",2,50
"tf.Tensor(0.44255367, shape=(), dtype=float32)",2,51
"tf.Tensor(0.43106258, shape=(), dtype=float32)",2,52
"tf.Tensor(0.43660823, shape=(), dtype=float32)",2,53
"tf.Tensor(0.44150224, shape=(), dtype=float32)",2,54
"tf.Tensor(0.42614058, shape=(), dtype=float32)",2,55
"tf.Tensor(0.43615583, shape=(), dtype=float32)",2,56
"tf.Tensor(0.4218149, shape=(), dtype=float32)",2,57
"tf.Tensor(0.42091525, shape=(), dtype=float32)",2,58
"tf.Tensor(0.43888575, shape=(), dtype=float32)",2,59
"tf.Tensor(0.43234286, shape=(), dtype=float32)",2,60
"tf.Tensor(0.4322893, shape=(), dtype=float32)",2,61
"tf.Tensor(0.4218722, shape=(), dtype=float32)",2,62
"tf.Tensor(0.42006326, shape=(), dtype=float32)",2,63
"tf.Tensor(0.4362229, shape=(), dtype=float32)",2,64
"tf.Tensor(0.43933606, shape=(), dtype=float32)",2,65
"tf.Tensor(0.42378867, shape=(), dtype=float32)",2,66
"tf.Tensor(0.4365136, shape=(), dtype=float32)",2,67
"tf.Tensor(0.43877816, shape=(), dtype=float32)",2,68
"tf.Tensor(0.43446937, shape=(), dtype=float32)",2,69
"tf.Tensor(0.42604566, shape=(), dtype=float32)",2,70
"tf.Tensor(0.4291348, shape=(), dtype=float32)",2,71
"tf.Tensor(0.44045976, shape=(), dtype=float32)",2,72
"tf.Tensor(0.43370193, shape=(), dtype=float32)",2,73
"tf.Tensor(0.43333656, shape=(), dtype=float32)",2,74
"tf.Tensor(0.43066245, shape=(), dtype=float32)",2,75
"tf.Tensor(0.42618597, shape=(), dtype=float32)",2,76
"tf.Tensor(0.44852477, shape=(), dtype=float32)",2,77
"tf.Tensor(0.4364595, shape=(), dtype=float32)",2,78
"tf.Tensor(0.4289708, shape=(), dtype=float32)",2,79
"tf.Tensor(0.42181864, shape=(), dtype=float32)",2,80
"tf.Tensor(0.42541936, shape=(), dtype=float32)",2,81
"tf.Tensor(0.43222708, shape=(), dtype=float32)",2,82
"tf.Tensor(0.42517203, shape=(), dtype=float32)",2,83
"tf.Tensor(0.43136805, shape=(), dtype=float32)",2,84
"tf.Tensor(0.42101943, shape=(), dtype=float32)",2,85
"tf.Tensor(0.43499362, shape=(), dtype=float32)",2,86
"tf.Tensor(0.42977887, shape=(), dtype=float32)",2,87
"tf.Tensor(0.4288963, shape=(), dtype=float32)",2,88
"tf.Tensor(0.4190982, shape=(), dtype=float32)",2,89
"tf.Tensor(0.43512663, shape=(), dtype=float32)",2,90
"tf.Tensor(0.4423601, shape=(), dtype=float32)",2,91
"tf.Tensor(0.42471957, shape=(), dtype=float32)",2,92
"tf.Tensor(0.43476444, shape=(), dtype=float32)",2,93
"tf.Tensor(0.41628867, shape=(), dtype=float32)",2,94
"tf.Tensor(0.4436593, shape=(), dtype=float32)",2,95
"tf.Tensor(0.43772244, shape=(), dtype=float32)",2,96
"tf.Tensor(0.430619, shape=(), dtype=float32)",2,97
"tf.Tensor(0.4296205, shape=(), dtype=float32)",2,98
"tf.Tensor(0.4434386, shape=(), dtype=float32)",2,99
"tf.Tensor(0.43391442, shape=(), dtype=float32)",2,100
"tf.Tensor(0.41663536, shape=(), dtype=float32)",2,101
"tf.Tensor(0.43872127, shape=(), dtype=float32)",2,102
"tf.Tensor(0.42860755, shape=(), dtype=float32)",2,103
"tf.Tensor(0.4177761, shape=(), dtype=float32)",2,104
"tf.Tensor(0.4315753, shape=(), dtype=float32)",2,105
"tf.Tensor(0.43831128, shape=(), dtype=float32)",2,106
"tf.Tensor(0.4282382, shape=(), dtype=float32)",2,107
"tf.Tensor(0.4322835, shape=(), dtype=float32)",2,108
"tf.Tensor(0.43625757, shape=(), dtype=float32)",2,109
"tf.Tensor(0.43354315, shape=(), dtype=float32)",2,110
"tf.Tensor(0.42947885, shape=(), dtype=float32)",2,111
"tf.Tensor(0.43834168, shape=(), dtype=float32)",2,112
"tf.Tensor(0.4179596, shape=(), dtype=float32)",2,113
"tf.Tensor(0.42418355, shape=(), dtype=float32)",2,114
"tf.Tensor(0.4252885, shape=(), dtype=float32)",2,115
"tf.Tensor(0.43210077, shape=(), dtype=float32)",2,116
"tf.Tensor(0.43387204, shape=(), dtype=float32)",2,117
"tf.Tensor(0.41873094, shape=(), dtype=float32)",2,118
"tf.Tensor(0.42579323, shape=(), dtype=float32)",2,119
"tf.Tensor(0.42612243, shape=(), dtype=float32)",2,120
"tf.Tensor(0.42644775, shape=(), dtype=float32)",2,121
"tf.Tensor(0.43391475, shape=(), dtype=float32)",2,122
"tf.Tensor(0.4339552, shape=(), dtype=float32)",2,123
"tf.Tensor(0.43186858, shape=(), dtype=float32)",2,124
"tf.Tensor(0.42554027, shape=(), dtype=float32)",2,125
"tf.Tensor(0.4229377, shape=(), dtype=float32)",2,126
"tf.Tensor(0.44635957, shape=(), dtype=float32)",2,127
"tf.Tensor(0.43217152, shape=(), dtype=float32)",2,128
"tf.Tensor(0.43454126, shape=(), dtype=float32)",2,129
"tf.Tensor(0.42094967, shape=(), dtype=float32)",2,130
"tf.Tensor(0.43959105, shape=(), dtype=float32)",2,131
"tf.Tensor(0.42245096, shape=(), dtype=float32)",2,132
"tf.Tensor(0.43617606, shape=(), dtype=float32)",2,133
"tf.Tensor(0.43964708, shape=(), dtype=float32)",2,134
"tf.Tensor(0.43151814, shape=(), dtype=float32)",2,135
"tf.Tensor(0.44485545, shape=(), dtype=float32)",2,136
"tf.Tensor(0.41978544, shape=(), dtype=float32)",2,137
"tf.Tensor(0.43343616, shape=(), dtype=float32)",2,138
"tf.Tensor(0.4274178, shape=(), dtype=float32)",2,139
"tf.Tensor(0.43041912, shape=(), dtype=float32)",2,140
"tf.Tensor(0.4252084, shape=(), dtype=float32)",2,141
"tf.Tensor(0.4454894, shape=(), dtype=float32)",2,142
"tf.Tensor(0.43192163, shape=(), dtype=float32)",2,143
"tf.Tensor(0.42389274, shape=(), dtype=float32)",2,144
"tf.Tensor(0.42195934, shape=(), dtype=float32)",2,145
"tf.Tensor(0.43175364, shape=(), dtype=float32)",2,146
"tf.Tensor(0.42609116, shape=(), dtype=float32)",2,147
"tf.Tensor(0.42973134, shape=(), dtype=float32)",2,148
"tf.Tensor(0.43812656, shape=(), dtype=float32)",2,149
"tf.Tensor(0.42766196, shape=(), dtype=float32)",2,150
"tf.Tensor(0.42567196, shape=(), dtype=float32)",2,151
"tf.Tensor(0.4417321, shape=(), dtype=float32)",2,152
"tf.Tensor(0.42521223, shape=(), dtype=float32)",2,153
"tf.Tensor(0.4340899, shape=(), dtype=float32)",2,154
"tf.Tensor(0.425533, shape=(), dtype=float32)",2,155
"tf.Tensor(0.4079725, shape=(), dtype=float32)",2,156
"tf.Tensor(0.42778844, shape=(), dtype=float32)",2,157
"tf.Tensor(0.42799047, shape=(), dtype=float32)",2,158
"tf.Tensor(0.44514787, shape=(), dtype=float32)",2,159
"tf.Tensor(0.42784655, shape=(), dtype=float32)",2,160
"tf.Tensor(0.43055534, shape=(), dtype=float32)",2,161
"tf.Tensor(0.42439973, shape=(), dtype=float32)",2,162
"tf.Tensor(0.42525095, shape=(), dtype=float32)",2,163
"tf.Tensor(0.4207621, shape=(), dtype=float32)",2,164
"tf.Tensor(0.43076813, shape=(), dtype=float32)",2,165
"tf.Tensor(0.42242265, shape=(), dtype=float32)",2,166
"tf.Tensor(0.43292665, shape=(), dtype=float32)",2,167
